,coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,retweet_count,retweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_screen_name,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name.1,user_statuses_count,user_time_zone,user_urls,user_verified
72925,"-96.474688,32.9607385",Mon May 04 02:52:18 +0000 2020,,,https://www.instagram.com/p/B_v_YsJD-IY/?igshid=1nxl77a66vkbv,0,1257140968165380096,,,,en,"Rockwall, TX",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","The new Facebook emoji is suplexing Covid out of our lives. 😂 @ Shores North, Rockwall, Texas https://t.co/VfEyjbWpoV",https://twitter.com/revdlwatts/status/1257140968165380096,Tue Jul 07 23:16:44 +0000 2009,revdlwatts,False,"I was born at a young age. Husband to @angelamwatts, about to complete a DMin from @sbts",1595,880,886,7,"Waxahachie, Texas",Dave Watts,revdlwatts,7358,,http://www.facebook.com/revdavidlwatts,False
72959,"-95.71943834,29.79448153",Mon May 04 03:36:07 +0000 2020,reunited reopening backtowork grateful socialdistancing covid19 hankscrawfish hankscrabshack,,https://www.instagram.com/p/B_wEXUTp5OW/?igshid=eqdc26cu6ajy,1,1257151998106927104,,,,en,"Houston, TX",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",#reunited #reopening and it feels so good #backtowork #grateful for our employees and customers engaged in our new normal of #socialdistancing #covid19 #hankscrawfish #hankscrabshack @ Hank's Crab Shack https://t.co/eD4bu5Li8D,https://twitter.com/HANKSCRAWFISH/status/1257151998106927104,Wed Aug 05 23:03:11 +0000 2009,HANKSCRAWFISH,False,"Instagram HWY 6: Hankscrawfish
Instagram WESTHEIMER: Hanks_Crawfish",1480,188,68,10,,HanksCrawfish,HANKSCRAWFISH,2075,,http://hankscrawfish.com,False
72983,"-95.3694,29.7602",Mon May 04 04:47:08 +0000 2020,,,https://www.instagram.com/p/B_wMhbcg1_s/?igshid=1qd17l4mvl2aw,0,1257169867490250752,,,,en,"Houston, TX",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","MOOD Against Corona!! 🙅🏽‍♂️❌🙅🏽‍♂️ As We End The Week We Hope Everyone Is Staying Safe &amp; Eating The Right Way!! Remember To Take Your Vitamins &amp; Continue To Boost Your Immune System.. Not Just Now, But Forever! Team… https://t.co/pHk2NJAbKa",https://twitter.com/blessthabelly/status/1257169867490250752,Mon Sep 17 22:57:27 +0000 2018,blessthabelly,False,Hottest Food Review Network With Some Of The World’s Best Looking/Tasting Food All Over!! 🔥 https://t.co/RmgCoVPKhW,94,120,17,0,"Houston, TX",BLESSTHABELLY,blessthabelly,1097,,http://www.blessthabelly.bigcartel.com,False
72988,"-97.73549055,30.26585335",Tue May 19 06:07:33 +0000 2020,atx austin all512,,http://subscribe.all512.com http://dlvr.it/RWwVwC,0,1262625922848452608,,,,en,"Austin, TX",False,0,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","https://t.co/q1bIRBjDj8 We'll be updating this story throughout the day Monday with the latest local news on the coronavirus pandemic. If you have a news tip or question, email us https://t.co/KiqtfqcHTx #atx #austin #all512",https://twitter.com/all512tv/status/1262625922848452608,Fri Jan 27 22:52:58 +0000 2017,all512tv,False,"Providing the ATX with the best local podcast & press coverage for local artist, brands, and events! Live From The ATX stayed tuned for releases.",615,493,27,1,"Austin, TX",Austin Live & Local,all512tv,5211,,http://www.all512.com,False
73012,"-96.73688161,32.96159097",Tue May 19 05:52:23 +0000 2020,,,https://www.instagram.com/p/CAW49cXJocr/?igshid=igo0gyzlnd9p,0,1262622107390918656,,,,en,"Richardson, TX",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","It was great to be back open and seeing these students put in work!!  Even under covid-19 protocols, we managed to get some cardio and work on some drills.  Great job to everyone that train today and we hope that it… https://t.co/ELJvNxUpZu",https://twitter.com/OhanaWarrior/status/1262622107390918656,Fri Dec 23 02:13:55 +0000 2011,OhanaWarrior,False,"525 W. Arapaho Road Suite 18 
Richardson, Texas 75080               
(972) 968-7306",7,82,161,1,"Richardson, TX, USA",ohana warrior,OhanaWarrior,613,,http://www.ohanawarrior.com,False
73034,"-97.06114294,32.72898289",Tue May 19 05:13:26 +0000 2020,keepingupwithmommies,,https://www.instagram.com/p/CAW3YUlF3V2/?igshid=1iwnwx83gie9c,0,1262612304400715776,,,,en,"Arlington, TX",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","#keepingupwithmommies 
Follow @HoneydropsFdtn
by media.repost:
“Seest thou a man diligent in his business? he shall stand before kings; he shall not stand before mean men.”
Proverbs 22:29 KJV
💜
Post Covid… https://t.co/oP6du5Odnd",https://twitter.com/tsalalade/status/1262612304400715776,Fri Apr 08 18:45:20 +0000 2011,tsalalade,False,EVENTGURU #BRAND AND #TALENT AGENT #KEEPINGUPWITHMOMMIES #MOMMIESTV/TRENDING🇺🇸•AFRICANPLANET•MOMMIES AWARDS•ACTOR  PROMOTER•NETWORKING•,1922,772,613,100,United States,MOMMIES PLANET NON PROFIT 🇺🇸,tsalalade,37162,,https://wa.me/13177607393,False
73189,"-95.57484,29.78608",Tue May 19 11:24:24 +0000 2020,,,https://www.instagram.com/p/CAXh6gSJxAf/?igshid=11xzydnw7scxb,0,1262705661915410432,,,,en,"Houston, TX",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",Posted withregram • constructmytemple Private training sessions! Couples training are the best way to torch COVID-10 lbs!!!! Or if you're a beginner and haven't worked out or take care of your temple/body/mind then… https://t.co/SYNjXU0MB9,https://twitter.com/dtnguyen777/status/1262705661915410432,Wed Dec 14 05:46:00 +0000 2011,dtnguyen777,False,"Spiritual Artist of life! I pursue all of my passions and dreams! GOD gets all the GLORY ! 
Let's build a temple for your spirit!",18,4,91,0,"Houston, TX",David Tran Nguyen,dtnguyen777,796,,http://www.constructmytemple.com,False
73197,"-95.3694,29.7602",Tue May 19 12:59:49 +0000 2020,coronavirus covid corona virus rus coronav quarantine s a love stayhome socialdistancing o memes china,,https://www.instagram.com/p/CAXs1Z2n7XG/?igshid=105yneypz57zu,1,1262729674645549056,,,,en,"Houston, TX",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Call us for fumigation against Covid-19 in your environment. Also Pre and post party cleaning. 

#coronavirus #covid #corona #virus #rus #coronav #quarantine #s #a #love #stayhome #socialdistancing #o #memes #china… https://t.co/PUQ1nsiNs2",https://twitter.com/cleaninghtown/status/1262729674645549056,Fri Apr 17 22:26:55 +0000 2020,cleaninghtown,False,Wicker Residential Cleaning is a Commercial & Residential Cleaning Company that specialize in cleaning. We service quality at affordable prices. (903) 347-3195,0,2,5,0,"Houston, TX",W.R.C. SERVICES,cleaninghtown,154,,https://wickercleaning.wixsite.com/website-2,False
73253,"-94.799434,29.2971068",Tue May 19 14:02:10 +0000 2020,RosenbergLibrary Houston PPE,https://twitter.com/Rosenberg_Lib/status/1262745366539038720/photo/1,https://houstonfightingcovid.com/,1,1262745366539038720,,,,en,"Galveston, TX",False,0,,,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","The #RosenbergLibrary is partnering w/ the #Houston Helpers Taking on COVID-19 to provide #PPE to local healthcare workers who are on the front lines against the coronavirus. 

⚕️ You can learn more &amp; contribute to their cause here: https://t.co/1iTa4reXNb https://t.co/vtUUJR1Eej",https://twitter.com/Rosenberg_Lib/status/1262745366539038720,Tue Feb 25 03:38:22 +0000 2014,Rosenberg_Lib,False,The latest news & programs from the #RosenbergLibrary 🕘open Mon-Sat 9a-5:45p 🚗  curbside pickup 📚 e-resources & research databases accessible anywhere!,221,579,203,15,"Galveston, TX",Rosenberg Library,Rosenberg_Lib,993,,https://www.rosenberg-library.org,False
73327,"-97.25343,32.79457",Tue May 19 17:10:19 +0000 2020,,,https://www.instagram.com/p/CAYJgC3lgLb/?igshid=1j91kj0rpxdbt,0,1262792713138778112,,,,en,"Haltom City, TX",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Clean &amp; Safe
=========
At TFW Stockyards we have a new mission statement for 2020 - CLEAN &amp; SAFE.

With the COVID pandemic present we wanted to make sure our reopening followed state rules &amp; CDC guidelines while… https://t.co/XTeAPuwI7m",https://twitter.com/TFWStockyard/status/1262792713138778112,Sun Apr 17 10:44:16 +0000 2016,TFWStockyard,False,"🔥BURN FAT, 💪 BUILD MUSCLE, 😋 FEEL GOOD ::Bring out the WARRIOR WITHIN::",691,119,125,31,"Haltom City, TX",TFW Stockyards,TFWStockyard,8782,,http://www.tfwstockyards.com,False
73401,"-95.56387889,29.71152553",Tue May 19 18:54:10 +0000 2020,,,https://www.swarmapp.com/c/f7UPjCnCgrc,0,1262818849998680064,,,,en,"Houston, TX",False,0,,,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","Now today, I take my COVID19 antibodies test. (@ Spectracell Laboratories in Houston, TX) https://t.co/XAnytObvhG",https://twitter.com/nickvelocity/status/1262818849998680064,Mon Jul 07 04:48:09 +0000 2008,nickvelocity,False,Forever Be Free,134,91,152,1,"Houston, Texas",Nicholas Anthony M.,nickvelocity,4062,,,False
73475,"-97.73549055,30.26585335",Tue May 19 21:19:33 +0000 2020,atx austin all512,,http://subscribe.all512.com http://dlvr.it/RWzF3Y,0,1262855435079442432,,,,en,"Austin, TX",False,0,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",https://t.co/q1bIRBjDj8 We'll be updating this story throughout the day Tuesday with the latest local news on the coronavirus pandemic. If you'd like to go through a roundup of https://t.co/TFpHttXmdT #atx #austin #all512,https://twitter.com/all512tv/status/1262855435079442432,Fri Jan 27 22:52:58 +0000 2017,all512tv,False,"Providing the ATX with the best local podcast & press coverage for local artist, brands, and events! Live From The ATX stayed tuned for releases.",615,493,27,1,"Austin, TX",Austin Live & Local,all512tv,5211,,http://www.all512.com,False
73491,"-96.63035077,32.81300025",Tue May 19 21:13:03 +0000 2020,Keto ketolifestyle gymmotivation covid19 coronavirus OpenTexas cyclinglife weightloss intermittentfasting waterfasting fitnessconnection planetfitness mesquitetx,,https://www.instagram.com/p/CAYlR2jhPCz/?igshid=cu14ricv4mv2,1,1262853801817640960,,,,en,"Mesquite, TX",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",How it feels to be back at the GYM! #Keto  #ketolifestyle #gymmotivation ##covid19 #coronavirus #OpenTexas #cyclinglife #weightloss #intermittentfasting #waterfasting #fitnessconnection #planetfitness #mesquitetx… https://t.co/pN2n6bKsXt,https://twitter.com/DFernandoTorres/status/1262853801817640960,Sat Oct 10 21:12:28 +0000 2009,DFernandoTorres,False,,423,40,79,3,Tx,D'Fernando,DFernandoTorres,1527,,,False
73570,"-97.7475,30.2677",Wed May 20 01:16:59 +0000 2020,studentdriver southatx,,https://www.instagram.com/p/CAZBBTtla1KDKFF6xLefSjigj_R2tDZMUyVie00/?igshid=1lamdt2ulsqah,0,1262915190695354368,,,,en,"Austin, TX",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Drive time. Covid time like no time. #studentdriver in the #southatx lucy_lunsford mish0008 @ Austin, Texas https://t.co/2s0Nont8fW",https://twitter.com/LanceLunsford/status/1262915190695354368,Thu Mar 22 20:09:20 +0000 2012,LanceLunsford,False,Aggie. Dad for 3 girls. @mish0008 keeps it real. Health Care. Politics/Govt. Triathlon. Fitness. Scouting.,641,878,2669,34,"Austin, tx",Lance Lunsford,LanceLunsford,2163,,http://www.ourgroundswell.com,False
73609,"-97.743061,30.267153",Sun Mar 22 02:09:02 +0000 2020,,https://twitter.com/ianbenouis/status/1241547402252890112/photo/1,http://psychedelicmusalman.com/2020/03/21/psychedelic-timeshare-podcast-episode-0-1-the-coronavirus-made-me-podcast/,0,1241547402252890112,,,,en,"Austin, TX",False,0,,,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","We discuss Kanye West, corona health protocols, Donald Trump, social distancing, shopping partners, microbiomes, Alex Jones Austin Mexican Freetail Bat colony conspiracy and we have our first super surprise guest. https://t.co/Tdif5rezzi https://t.co/It1pLxTjNZ",https://twitter.com/ianbenouis/status/1241547402252890112,Thu Sep 25 12:21:52 +0000 2008,ianbenouis,False,"Austinoid.  Muslim.  West Point Grad.  Combat Veteran. Helicopter Pilot.  Soccer Player. Lawyer.  Activist.  Poet.  Kamaaina.  Yogi.  Plant Enthusiast, Hajji.",10,744,1934,19,"Austin, TX",Ian Benouis,ianbenouis,864,,,False
73628,"-97.743061,30.267153",Sun Mar 22 02:09:00 +0000 2020,,https://twitter.com/psychedemus/status/1241547393813884928/photo/1,http://psychedelicmusalman.com/2020/03/21/psychedelic-timeshare-podcast-episode-0-1-the-coronavirus-made-me-podcast/,1,1241547393813884928,,,,en,"Austin, TX",False,0,,,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","We discuss Kanye West, corona health protocols, Donald Trump, social distancing, shopping partners, microbiomes, Alex Jones Austin Mexican Freetail Bat colony conspiracy and we have our first super surprise guest. https://t.co/G2OZqwU7HF https://t.co/VpYFYjIVqI",https://twitter.com/psychedemus/status/1241547393813884928,Fri Sep 04 15:12:35 +0000 2009,psychedemus,False,"Ian Benouis.  Sacred plants and Islam saved my life.  The goal of the mystical experience is altered traits, not altered states.  Huston Smith",10,2519,2464,42,"Austin, TX",Psychedelic Musalman,psychedemus,31516,,http://psychedelicmusalman.com/,False
73667,"-95.26862,30.00019",Sun Mar 22 03:59:34 +0000 2020,,,https://www.instagram.com/p/B-BY5tWjUL39QlPxglDbiJNZCbKHH5PQiqOzE80/?igshid=15wth81dirpea,0,1241575221099986944,,,,en,"Humble, TX",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Showed the kids this movie today. We did a comparison to the virus in the movie to Corona. Really good conversation. @ Humble, Texas https://t.co/cIfKhvi0kY",https://twitter.com/TrillHill007/status/1241575221099986944,Mon Jul 06 00:19:23 +0000 2015,TrillHill007,False,,214,17,49,0,"Humble, Texas",Anthony Hill,TrillHill007,320,,,False
73752,"-96.82263451,32.84448629",Sun Mar 22 07:36:59 +0000 2020,groceryshopping corona selectionislimited,,https://www.instagram.com/p/B-BxyMFnjMuzIWy2L4eIozH890lmA61Te4TRKU0/?igshid=zhnqmidujohu,0,1241629933979357184,,,,en,"Dallas, TX",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Buttt for real though... 😂🤣😂
No cheese 🧀 
No butter 🧈 
No flour too.
We are all out... but the floral dept is fully stock!! #groceryshopping #corona #selectionislimited @ Tom Thumb https://t.co/oix1gFy9J0",https://twitter.com/NiezgodaAmy/status/1241629933979357184,Sat Aug 25 19:04:36 +0000 2012,NiezgodaAmy,False,,706,272,1110,3,,Amy Niezgoda,NiezgodaAmy,1420,,,False
73903,"-97.7475,30.2677",Sun Mar 22 14:53:08 +0000 2020,henryrollins tattoos punkrock legend rollinsband corona virus quarantine,,https://www.instagram.com/p/B-CjsnFn1rF/?igshid=1cqpqamwb7q16,0,1241739696889384960,,,,en,"Austin, TX",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Well...it’s come to this. Coloring time kids.

henryandheidi #henryrollins #21361 #tattoos #punkrock #legend @blackflagiiii #rollinsband #corona #virus #quarantine 

Credit &amp; Repost: @antonnewcombe. @ Austin, Texas https://t.co/Dns92avhic",https://twitter.com/markuspacal/status/1241739696889384960,Fri Sep 23 19:15:26 +0000 2011,markuspacal,False,,5215,222,666,0,ATX,Markus Pacal,markuspacal,9830,,,False
73956,"-96.8572,32.604",Sun Mar 22 17:50:13 +0000 2020,corona coronavirus sundayfunday godisgood god blessed loveyou bestillandknowthatiamgod,,https://www.instagram.com/p/B-C39ibHEI6/?igshid=1geuo0bxc7yj5,0,1241784258697605120,,,,en,"Desoto, TX",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Psalms 46! Don’t worry God is in control and He will take care of everything according to His will! ❤️🙏🏼
.
.
.
.
.
.
#corona #coronavirus #sundayfunday #godisgood #god #blessed #loveyou #bestillandknowthatiamgod… https://t.co/nB1Ql1HzJi",https://twitter.com/inkedprinting/status/1241784258697605120,Sun Jun 12 21:10:22 +0000 2016,inkedprinting,False,"#LocalBusiness providing quality screenprinted T-shirts for Desoto, TX & the greater south Dallas area. #Church, #School, #Sports, #Business... ALL are welcome!",60,301,879,19,"Desoto, TX",Inked Screenprinting,inkedprinting,326,,https://www.inkedscreenprint.com,False
74029,"-95.3694,29.7602",Sun Mar 22 19:32:25 +0000 2020,angelwingbegonia staycation2020 corona,,https://www.instagram.com/p/B-DDqP3FHQQ/?igshid=1u8l8wbkv3gsw,0,1241809979641868288,,,,en,"Houston, TX",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","My #angelwingbegonia is doing well. Hope all of you are too!! #staycation2020 #corona🧿 @ Houston, Texas https://t.co/2aJ3auqz3Z",https://twitter.com/SusanaPixels/status/1241809979641868288,Mon Mar 30 14:50:34 +0000 2009,SusanaPixels,False,Pixels+Silver Photography Group; Fine Art Photography,269,325,461,12,"Houston, Tx",Susana O'Docharty,SusanaPixels,1015,,http://susanaodocharty.com,False
74033,"-95.3694,29.7602",Sun Mar 22 19:57:31 +0000 2020,CrunkAintDead cardiB CoronaVirus Jammin dukedeuce crunkaintdeadchallenge liljon Juicyj Quarantine fyp covid19 hostage corona pandemic2020 covid_19 coronaochallenge pandemic,,https://www.instagram.com/p/B-DGSe0Jj67/?igshid=z0swbpkymrqm,0,1241816297031323648,,,,en,"Houston, TX",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",#CrunkAintDead during the #cardiB #CoronaVirus #Jammin #dukedeuce #crunkaintdeadchallenge #liljon #Juicyj #Quarantine day 5 #fyp  #covid19 #hostage  #corona #pandemic2020 #covid_19 #coronaochallenge #pandemic… https://t.co/YdREIyo53w,https://twitter.com/akaByrd/status/1241816297031323648,Thu Feb 02 02:29:23 +0000 2012,akaByrd,False,#Florida #✈️ #Houston #Texas #BlackCyclist #HTown #YouTuber  #iSocial #FollowMe #IG #SnapChat #YouTube 👀@akaByrdTwitter 📲 #YaaE s/o #🎥 #weeBIGmedia #🙏,665,570,1919,36,"Houston, TX",Red Jungle Fowl @akaByrdT\/\/ITTER,akaByrd,17103,,https://www.instagram.com/weebigmedia,False
74067,"-96.9587,33.3964",Sun Mar 22 21:14:21 +0000 2020,livemusic livestream corona quarantine texasmusicians millerlite,,https://www.instagram.com/p/B-DPD0Rp-H6/?igshid=8ctzcg6jphma,1,1241835633816944640,,,,en,"Pilot Point, TX",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","My dude kgarrisonmusic getting ready for the live stream tonight!! Tune in! #livemusic #livestream #corona #quarantine #texasmusicians #millerlite @ Pilot Point, Texas https://t.co/AcqX5xVQa0",https://twitter.com/TUsreymusic/status/1241835633816944640,Fri Mar 15 08:04:03 +0000 2013,TUsreymusic,False,NOT LUKE COMBS. I sing sad songs. NEW single “The Light” out now on all streaming platforms!,15277,4863,694,6,"Allen, Tx",TannerUsrey,TUsreymusic,4599,,https://www.facebook.com/TannerUsreyMusic/,False
74104,"-95.36423262,29.7547418",Mon Mar 23 00:40:49 +0000 2020,waterwall waterwallhouston realtorlife corona quarantinelife quarantine2020 kisses kisskiss htownfinest houstongalleria,,https://www.instagram.com/p/B-Dm87hJFFu/?igshid=1n7tu2adbjgt0,2,1241887592431464448,,,,en,"Houston, TX",False,1,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",Making the most out of the quarantine #waterwall #waterwallhouston #realtorlife #corona #quarantinelife #quarantine2020 #kisses #kisskiss @dmilleratc #htownfinest #houstongalleria @ Williams Tower - Wall Of Water https://t.co/8EPfZRIMZn,https://twitter.com/vitaprovenzano/status/1241887592431464448,Mon Feb 09 19:37:07 +0000 2009,vitaprovenzano,False,"Realtor w/ RE/MAX Signature. Poshmark -Realtorvita, Conservative Christian ✝️ Instagram- Realtorvitapro #MAGA2020 #HTOWN #REALTOR #POSHMARK",2215,329,687,41,"Houston, TX - USA",Vita Provenzano,vitaprovenzano,5300,,http://www.facebook.com/realtorvitapro,False
74177,"-95.3694,29.7602",Mon Mar 23 01:46:49 +0000 2020,corona quarantine family mk11,,https://www.instagram.com/p/B-DuXQYgxL7/?igshid=6j3ncaizemf8,0,1241904200054968320,,,,en,"Houston, TX",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","#corona #quarantine #family #mk11 @ Houston, Texas https://t.co/MTQVpl4GhM",https://twitter.com/RealGphatz/status/1241904200054968320,Sat Jul 21 19:48:32 +0000 2018,RealGphatz,False,World class word Speaker,104,30,39,0,"Houston, TX",Gphatz,RealGphatz,624,,https://open.spotify.com/artist/4zo3OZxLQ38TBvBGwY5wpO?si=JdYJ9JcXRAiuvrfV44nGRQ,False
74240,"-95.3423028,29.9855657",Wed Jul 01 06:47:43 +0000 2020,MillionDollarMovement,,http://Instagram.com/MriCatchPips https://www.instagram.com/p/CCFwbtPgZZ_/?igshid=ttomc9tkly3x,0,1278218710168240128,,,,en,"Houston, TX",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Wednesday Morning Motivation: Your vision is your vision‼️Follow Me at https://t.co/EGBzuCCmOO 
#MillionDollarMovement 😎🤔🤓★★★ Serious Inquiries Only‼️I'm a stay at home dad and I've been working from home… https://t.co/Bd1iZNgShz",https://twitter.com/yobuaa/status/1278218710168240128,Mon Jun 22 03:59:20 +0000 2009,yobuaa,False,🔴 Husband 🔴Father 🔴 Forex Trader 🔴Serial Entrepreneur,2259,2359,1391,385,"Columbia, SC",Desmond J. Collins,yobuaa,98733,,http://www.iCatchPips.com,False
74414,"-98.10466,29.73749",Wed Jul 01 11:56:29 +0000 2020,,,https://www.instagram.com/p/CCGTxD9DxQk/?igshid=1q9nxi8zfp79k,1,1278296414897033216,,,,en,"New Braunfels, TX",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",4th of July weekend availability!! 🇺🇸 All COVID precautions implemented. Bc everyone needs a safe getaway! ❣️🤍💙 @ Gruene Mansion Inn https://t.co/bh87t6K1Je,https://twitter.com/gruenemansion/status/1278296414897033216,Fri Aug 21 02:41:56 +0000 2009,gruenemansion,False,"The Gruene Mansion Inn Bed & Breakfast is located near New Braunfels, Texas in the historic community of Gruene.",1199,844,676,9,"1275 Gruene Rd, 78130",Gruene Mansion Inn,gruenemansion,1066,,http://www.gruenemansioninn.com,False
74453,"-95.3694,29.7602",Wed Jul 01 13:06:06 +0000 2020,,,https://www.instagram.com/p/CCGbvGMg0ga/?igshid=efii25tu19me,0,1278313934966140928,,,,en,"Houston, TX",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Listen up Houston!!! Early voting has begun in TX &amp; I promise y’all that it’s in your best interest to take advantage of shorter lines while you can... because July 14th WILL be insane &amp; Covid-19 is REAL. 

So you’re… https://t.co/AFPsdJJ2QP",https://twitter.com/Hey_Tierra/status/1278313934966140928,Tue May 12 08:48:16 +0000 2015,Hey_Tierra,False,". . . furthest thing from perfect, like everyone I know. . . jewelry lover? shop with me ⬇️",981,58,66,0,FL to HTX,T✨,Hey_Tierra,2711,,http://www.blingythings.me,False
74477,"-96.80565819,32.95482457",Wed Jul 01 13:10:06 +0000 2020,COVID,,https://www.instagram.com/p/CCGZDjVJ2S7/?igshid=mvqyryej9nvt,0,1278314942211526656,,,,en,"Dallas, TX",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Here’s a short video clip of Dr. Cory’s experience last week @ one of the drive-through #COVID-19 testing sites near our Dallas office.  As you can see here, it was pretty quick, simple &amp; painless process!😜 Many of… https://t.co/K398RQT8et",https://twitter.com/BeyondDentalTX/status/1278314942211526656,Mon Apr 25 23:30:11 +0000 2016,BeyondDentalTX,False,"comprehensive approach: cleanings, fillings, #braces kids/adults, mouth & sport guards, #veneers, crowns, #dental #implants, #TMJ Pain #NeuromuscularDentistry",42,24,18,0,"Dallas, TX and Fort Worth, TX",Beyond Dental & Implant Center,BeyondDentalTX,290,,http://beyondsmiles.com/,False
74480,"-96.7977,32.7774",Wed Jul 01 12:51:58 +0000 2020,july dallas vachick wednesday summer quarantine,,https://www.instagram.com/p/CCGaHqsBsaz/?igshid=1cfhyrt97q7c3,0,1278310379400167424,,,,en,"Dallas, TX",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","July 2020! I seek nothing but positive vibes and outcomes...... we got this! 

#july #dallas #vachick #wednesday #summer #quarantine

📸@eeni_edit @ Dallas, Texas https://t.co/QygYZt8I4H",https://twitter.com/itstanishame/status/1278310379400167424,Sat Feb 21 04:04:06 +0000 2009,itstanishame,False,"Careerpreneur, World Traveler, Love fashion, decor, and pretty stuff. Owner of @MyAugustPink and @TheGrayChair. RIP David aka Haywire! Luv U!💕 VA➡️ATL➡️DAL",293,410,660,0,"Dallas, TX",TanishaMe,itstanishame,2226,,http://www.myaugustpink.com,False
74520,"-95.2005277,29.5964987",Wed Jul 01 14:10:20 +0000 2020,staysafe wearamask covid19 fiestabakingsupplies,,https://www.instagram.com/p/CCGjFqdAXfK/?igshid=111bt0mv0fl8y,0,1278330100602277888,,,,en,"Houston, TX",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","All Lives matter,wear a mask.
#staysafe #wearamask #covid19 #fiestabakingsupplies @ Fiesta Baking Supplies https://t.co/hblmlksav9",https://twitter.com/fiestabakingsup/status/1278330100602277888,Sun Jun 22 18:40:35 +0000 2014,fiestabakingsup,False,Offering baking and  decorating supplies. No more long drives to get to the specialty stores. We are located in the South East Houston Area.,400,452,748,0,"12850 Scarsdale Blvd., 77089",Fiesta Baking Supp.,fiestabakingsup,1743,,http://www.fiestabakingsupplies.com,False
74558,"-98.1236,29.7017",Wed Jul 01 15:12:35 +0000 2020,,,https://www.instagram.com/p/CCGqNhzgywA/?igshid=1aggloymqd0tp,0,1278345764209602560,,,,en,"New Braunfels, TX",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Now that’s some social distancing I can get behind... @ New Braunfels, Texas https://t.co/e576N3ZZ4L",https://twitter.com/adamo/status/1278345764209602560,Thu Jul 05 19:17:18 +0000 2007,adamo,False,Unapologetic Capitalist. Go buy a Tesla. ⬇️,25,247,105,5,"Raleigh/Durham, NC",adamo,adamo,3005,,https://ts.la/adam57723,False
74576,"-95.3694,29.7602",Wed Jul 01 15:14:08 +0000 2020,,,https://www.instagram.com/p/CCGqY64lgCD4NcnwRebV4eoSAUjyaM5wbTVV_o0/?igshid=vdmorg0tk63z,0,1278346153667559424,,,,en,"Houston, TX",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Let’s get it! Working during this COVID-19 virus. Essential employee on deck! Have safe and productive day people! @ Houston, Texas https://t.co/KuvDldi9gx",https://twitter.com/ChocolateIce00/status/1278346153667559424,Sun Feb 20 12:25:22 +0000 2011,ChocolateIce00,False,,95,126,530,0,"Houston, TX",Cedric Harris,ChocolateIce00,87,,,False
