,coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,retweet_count,retweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_screen_name,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name.1,user_statuses_count,user_time_zone,user_urls,user_verified
2717,"-84.3889,33.7566",Sun Jul 12 21:44:07 +0000 2020,,,https://www.instagram.com/p/CCjrw3nBIMp/?igshid=u03oib7zh01u,0,1282430564742713344,,,,en,"Atlanta, GA",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Covid19 Happened! You didn’t have a plan for this pandemic.  So what now? 
“When something bad happens you have three choices. You can either let it define you, let is destroy you, or you can let it strengthen you.… https://t.co/iTegfgbyMN",https://twitter.com/SuccessCoach_K/status/1282430564742713344,Tue Jun 09 15:51:23 +0000 2009,SuccessCoach_K,False,You dont have to make headlines to make a difference - S. Truett Cathy,93,288,687,2,"Atlanta, Ga",Koren “Coach K” Conrad,SuccessCoach_K,467,,http://korenconrad.com,False
2731,"-84.27681636,33.80877434",Sun Jul 12 22:16:20 +0000 2020,,,https://www.instagram.com/p/CCjvcn0gqEe/?igshid=l62vo7pi54vr,0,1282438673091395584,,,,en,"North Decatur, GA",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Haven't gotten your VS Realm tee? We got you!!
(Most pics were taken pre-pandemic.)
*
$10 (AS - XL) | $12 (2X-3X)
**
Call in your order - Curbside pickup or come in to check us out! 

Memberships available.… https://t.co/t2UNzwa3IG",https://twitter.com/VS_Realm/status/1282438673091395584,Thu Nov 30 03:14:19 +0000 2017,VS_Realm,False,"We're the eSports venue where gamers come to meet, compete, and defeat!",109,159,202,2,Atlanta,VSREALM eSports Arena,VS_Realm,631,,http://www.vsrealm.com,False
2808,"-84.27689552,34.01819831",Sun Jul 12 23:59:20 +0000 2020,zoo,,https://www.instagram.com/p/CCj7PByJa9n/?igshid=19iygcfufj9yx,2,1282464590434107392,,,,en,"Johns Creek, GA",False,1,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",Just a couple of handsome guys out here social distancing and coaching up the youth @NextGenAACamp ! @coachjohnbond one of the best coaches and men I’ve had the pleasure of learning from and playing for! #zoo… https://t.co/3IYyPYN4sD,https://twitter.com/one5_AJ/status/1282464590434107392,Sun Feb 06 04:38:36 +0000 2011,one5_AJ,False,Professional twitter troll of Randy Jette. Washed up High School Harry coaching High School Football,2952,501,354,5,"Massachusetts, USA",AJ,one5_AJ,5325,,https://www.instagram.com/coachdoy_15/,False
2856,"-84.1937422,33.7548343",Mon Jul 13 02:07:52 +0000 2020,leoseason,,https://www.instagram.com/p/CCkJ7nZBW_0/?igshid=pwzq78pvqf10,0,1282496937401503744,,,,en,"Redan, GA",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",😭😭😭😭😭😭 it's about to be #leoseason yall about to set us back to mandatory lockdown. It's even looking like they are going to cancel football season. Go sit down 😪😪😪😪😪😪 @ Partment https://t.co/TzuTzBmuQ4,https://twitter.com/Tiwaina/status/1282496937401503744,Mon Mar 09 03:05:31 +0000 2009,Tiwaina,False,All you need to know is I'm not a heaux....and to get with me you better be Chief Lotsa Dough!!! There's nothing not to love about me!,2114,900,1694,24,"Stone Mountain, GA",LaToya Walton,Tiwaina,38006,,http://www.facebook.com/tiwaina,False
2868,"-84.3889,33.7566",Mon Jul 13 01:57:48 +0000 2020,Covid19 Streetz945atl Atlanta,,https://www.instagram.com/p/CCkAE3_hymo/?igshid=1e8gwow8lfvyx,0,1282494404608106496,,,,en,"Atlanta, GA",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Trends in racial distribution of #Covid19  across Fulton county! (March-July) #Streetz945atl #Atlanta @ Atlanta, Georgia https://t.co/BkARNK1Li5",https://twitter.com/streetz945atl/status/1282494404608106496,Fri Jun 22 17:03:57 +0000 2012,streetz945atl,False,The OFFICIAL TWITTER for Streetz 94.5 Atlanta | Atlanta's Number 1 Station in the STREETZ |#streetz945atl #streetz945 IG @streetz945atl,416,38929,1215,177,"Atlanta, GA",Streetz 94.5 ATL,streetz945atl,118215,,http://www.streetz945atl.com,False
3235,"-84.3889,33.7566",Mon Jun 15 15:28:53 +0000 2020,,,https://www.instagram.com/p/CBdYFD4BJaD/?igshid=1bgnpxfytimoe,0,1272551660867346432,,,,en,"Atlanta, GA",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","According to reports, a senate proposal is looking to give families up to $10,000 per month as relief during uncertain times in the era of coronavirus.

The Month Economic Crisis Support Act was introduced by Kamala… https://t.co/RRnbqDZ6b8",https://twitter.com/streetz945atl/status/1272551660867346432,Fri Jun 22 17:03:57 +0000 2012,streetz945atl,False,The OFFICIAL TWITTER for Streetz 94.5 Atlanta | Atlanta's Number 1 Station in the STREETZ |#streetz945atl #streetz945 IG @streetz945atl,416,38929,1215,177,"Atlanta, GA",Streetz 94.5 ATL,streetz945atl,118215,,http://www.streetz945atl.com,False
3263,"-84.3889,33.7566",Mon Jun 15 15:43:47 +0000 2020,SewPeculiar Sewing Masks COVID19 covi,,https://www.instagram.com/p/CBdhD1_AmSn/?igshid=7lm59t4fkfyn,0,1272555408683601920,,,,en,"Atlanta, GA",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Packaged and ready, thanks for the opportunity!!! #SewPeculiar #Sewing #Masks #COVID19 #covi @ Atlanta, Georgia https://t.co/fI9R38jkVk",https://twitter.com/_BetaZeta/status/1272555408683601920,Thu Aug 13 20:47:52 +0000 2009,_BetaZeta,False,"Singer, Songwriter, Founder of Peculiar People (@_PeculiarPeople), future Author, and most importantly a Woman of God! iRep ΔΣΘ!

We are the chosen generation!",3245,1484,1435,37,"ï¿½T: 34.937297,-80.993982",Britney Nicole,_BetaZeta,21989,,http://www.facebook.com/BritneyZanders,False
3286,"-84.5406,33.9534",Mon Jun 15 16:05:53 +0000 2020,recycle reuse,,https://www.instagram.com/p/CBdjl6WHxg2/?igshid=eeiy20l35451,0,1272560970913714176,,,,en,"Marietta, GA",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","A couple of years ago I saved two old doors from a home improvement project for this exact purpose: putting them on top of sawhorses, to use them as work tables for a cabinet refinishing project. #recycle #reuse @… https://t.co/NlPQZLNDKx",https://twitter.com/LeventMagic/status/1272560970913714176,Fri May 02 11:48:28 +0000 2008,LeventMagic,False,"Professional Magician, Comedian, Photographer, Vaudeville Historian and Dog Owner.",100,1864,386,89,,LeventMagic,LeventMagic,5656,,http://www.LeventMagic.com,False
3297,"-84.3889,33.7566",Mon Jun 15 16:54:54 +0000 2020,atlanta covid19 lockdown quarantine newhobbies staysafe,,https://www.instagram.com/p/CBdpM0Wp5r-/?igshid=cj6a05h14j8x,0,1272573309452865536,,,,en,"Atlanta, GA",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Monday... Funday.... I never thought 💭 I would even consider Gardening... Damn That Covid19.... I know nothing about Growing Flowers 💐!!!! 
#atlanta #covid19 #lockdown #quarantine #newhobbies #staysafe… https://t.co/Ea3kM1RUP1",https://twitter.com/cakeladygreece/status/1272573309452865536,Fri Oct 29 19:39:00 +0000 2010,cakeladygreece,False,The First and Original CakeLady in ATHENS GREECE to Open A Designer Cake Shop. Owner & Head Designer of Donna's Sweets & Events... providing EDIBLE FUN 20 Years,711,919,917,13,Athens Greece,Donna Chalas,cakeladygreece,4172,,http://www.facebook.com/profile.php?id=720522632,False
3309,"-84.3889,33.7566",Mon Jun 15 16:31:16 +0000 2020,covid covid19,,https://www.instagram.com/p/CBdmfm2BI_R/?igshid=1fkldb1kfaf2,0,1272567358838751232,,,,en,"Atlanta, GA",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","****Latest Georgia COVID-19 numbers****
💥880 new cases from previous reported day
💥57,681 confirmed total cases
💥5 new deaths (2,451 total)
Highest counties Fulton, Gwinnett, Dekalb and Cobb
#covid #covid19… https://t.co/FXUPDruE1Z",https://twitter.com/drivewaycam_/status/1272567358838751232,Mon Jan 31 02:38:10 +0000 2011,drivewaycam_,False,"🇵🇦 PROMOTER & VIDEOGRAPHER  #ATLANTA #PROGRESS
Follow me on Instagram @Drivewaycam_",5757,1456,1430,19,"Decatur, GA",Drivewaycam🇵🇦,drivewaycam_,34168,,http://www.youtube.com/c/drivewaycam,False
3391,"-84.5406,33.9534",Mon Jun 15 18:47:47 +0000 2020,covid19 yeahimthatmom weightlossjourney,,https://www.instagram.com/p/CBd2HoypLYu/?igshid=1kql215vxrwds,0,1272601715498418176,,,,en,"Marietta, GA",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",The face of a gal that has lost aallllmost 13lbs since 3/16❤️❤️ Only 5 lbs away from my initial goal! Thank you #covid19 quarantine....best workout program ever🤣🤣 #yeahimthatmom #weightlossjourney… https://t.co/VivXa4m7rc,https://twitter.com/Slackermomma/status/1272601715498418176,Thu Mar 03 21:27:19 +0000 2011,Slackermomma,False,"Former teacher, but always wife, mom & crazy crafter...looking for the extraordinary in the ordinary every day. Every day is a teachable moment...",4127,256,916,24,"Marrietta,Ga.",Cathi Carpenter,Slackermomma,14561,,,False
3643,"-84.41435103,33.78252083",Tue Jun 16 01:00:52 +0000 2020,ATL QUARANTINE,,https://www.instagram.com/p/CBeg0Gyj0bp/?igshid=1m8o0xmyn1wrt,0,1272695605366870016,,,,en,"Atlanta, GA",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",“WORLD FAMOUS”! We Appreciate Your Patience. #ATL This Saturday Join Us For The Highly Anticipated RETURN Of compoundatl. Sorry We Missed Your Birthday @EricBellinger . #QUARANTINE WasIn The Way .… https://t.co/RBXaQqBtLI,https://twitter.com/JabbarCash/status/1272695605366870016,Mon Jan 10 07:57:09 +0000 2011,JabbarCash,False,"On the road to success, helping others along the way! EVENT PRODUCER & PROMOTER @STUDIO43 @ELITESTARSENT #WOLFPACKGLOBALMUSIC",79,1606,930,41,"Atlanta, GA",JabbarCash,JabbarCash,23598,,http://studio43.com,False
3683,"-84.3377,33.9285",Tue Jun 16 02:40:42 +0000 2020,,,http://untp.beer/s/c906901076,0,1272720730581590016,,,,en,"Dunwoody, GA",False,0,,,"<a href=""https://untappd.com"" rel=""nofollow"">Untappd</a>","Social distancing. 222/... - Drinking a Silent Accord by @6bridgesbrewing @ Dunwoody, GA  — https://t.co/poYdTwMMHV",https://twitter.com/beerlivin0470/status/1272720730581590016,Sat Mar 19 13:45:54 +0000 2011,beerlivin0470,False,,7024,40,426,6,"Dunwoody, GA",Jason Mitchell,beerlivin0470,5694,,,False
3703,"-84.2199,33.8531",Tue Jun 16 02:52:28 +0000 2020,family quarantine summerevenings mybabies ouryard lovinglife nothingbetter enjoyingnature firepit toastingmarshmallows deerfriends welovetucker thisisus,,https://www.instagram.com/p/CBetlnwJ6A4/?igshid=18boasr0j0nox,0,1272723692313874432,,,,en,"Tucker, GA",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","What happy summers are made of 😍

#family #quarantine #summerevenings #mybabies #ouryard #lovinglife #nothingbetter #enjoyingnature #firepit #toastingmarshmallows #deerfriends #welovetucker #thisisus @ Tucker, Georgia https://t.co/S460x9taLV",https://twitter.com/BabyLoveAtlanta/status/1272723692313874432,Tue Mar 01 22:11:57 +0000 2011,BabyLoveAtlanta,False,"Baby Love is an oasis of highly curated products to help you live a fabulous, yet sustainable life with baby.",17,422,627,14,"Henderson Mill Road, Suite 500, Atlanta, GA 30345",Eco Chic Baby,BabyLoveAtlanta,3262,,http://www.babyloveatlanta.com,False
3783,"-84.1706,33.8079",Wed Apr 08 14:54:34 +0000 2020,,,https://www.instagram.com/p/B-uVXw2AKts/?igshid=pjxa9ki2r7qk,0,1247900648013611008,,,,en,"Stone Mountain, GA",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Make sure to check out the link in my bio to see my most recent videos on Youtube 😘
.
.
I’m setting realistic goals for now. Dropping ONE VIDEO A WEEK 🥰 .
.
Newest post - Life After Corona - I open up about what… https://t.co/q3qAgwYGt4",https://twitter.com/nitaPOP/status/1247900648013611008,Mon Mar 23 22:14:42 +0000 2009,nitaPOP,False,Information Systems and Technology 📚 Social Media Influencer - YouTuber - Atl Boutique Owner - @thepopupculture 💍 #HereComesTheHodos,1438,2992,898,42,"Atlanta, GA",PopUpCulture.shop,nitaPOP,201481,,https://msha.ke/nitapop,False
3784,"-84.3889,33.7566",Wed Apr 08 13:01:45 +0000 2020,staywoke coronavirus fucktrump,,https://www.instagram.com/p/B-uHwA_ABK1/?igshid=852ezo5mqt3n,0,1247872256921030656,,,,en,"Atlanta, GA",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",❗️❗️🌡🦠🦠💊Don’t Take This Medicine From  Trump❗️❗️** I didn’t know we had parasites btw**SIDE EFFECTS ARE WHAT THEY SAY WHEN YOU HAVE CORONA ❗️❗️🧐🧐 #staywoke #coronavirus #fucktrump *****Please read ALL ❗️❗️TUNE IN… https://t.co/uchOo2pPdZ,https://twitter.com/1jodagoat/status/1247872256921030656,Thu Nov 21 17:38:46 +0000 2019,1jodagoat,False,"🇯🐐🇴🐐🇩🐐🇦🐐🇬🐐🇴🐐🇦🐐🇹

Booking:johnn1tsunam125@gmail.com
👿
 MyAncestorsLoveMe",34,31,386,0,"Atlanta, GA",Jo Da Goat,1jodagoat,117,,https://youtu.be/bvD1gJp6Z00,False
3823,"-84.37678,34.08211",Wed Apr 08 18:32:59 +0000 2020,tour dj music djlife djlifestyle house rap deephouse love radio newmusic artist techhouse 320kbps musica,,https://www.instagram.com/p/B-uuXlUJ_Av/?igshid=kuxpaovajmdt,2,1247955615953178624,,,,en,"Roswell, GA",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","After All This Corona🦠 Virus Stuffs Over and Done Get 4 The Cat and Coming to City’s Need you #tour  
 #dj #music #djlife #djlifestyle #house #rap #deephouse #love #radio #newmusic #artist #techhouse #320kbps #musica… https://t.co/jraoHv5hHs",https://twitter.com/dj_crazycatedm/status/1247955615953178624,Sat May 30 22:01:42 +0000 2015,dj_crazycatedm,False,Dj 27 Crazy Cat music+green+art+cats=life #Producer / #Dj booking email and Bio crazycat_redner@yahoo.com https://t.co/jED9J7ZU03 store link,1210,505,1505,16,"Roswell, GA",Crazy Cat (Official),dj_crazycatedm,6850,,https://m.soundcloud.com/ryan-crazy-cat-redner,False
3868,"-84.382277,33.91921674",Wed Apr 08 20:23:01 +0000 2020,HEREUNTILTOMORROW TOMORROWNEVERCOMES YOLO,,https://www.instagram.com/p/B-u6ryFFvZj/?igshid=13gbhmrp19li9,0,1247983308115292160,,,,en,"Sandy Springs, GA",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","CORONA MADE ME DO THIS, MAYBE NOT. ONLY #HEREUNTILTOMORROW WHAT IF #TOMORROWNEVERCOMES #YOLO DAILY CORONA QUARANTINE DRILL. @ Sandy Springs Body Works https://t.co/zorelKdrIn",https://twitter.com/sunkiemc/status/1247983308115292160,Wed Jun 23 11:01:21 +0000 2010,sunkiemc,False,"PUBLIC HEALTH • A&R • MUSIC • SunkieMc - Jo’ BILLY ~ LAGOS🇳🇬-🇺🇸ATLANTA ~ 𝖨 𝖭𝖤𝖵𝖤𝖱 𝖢𝖧𝖠𝖭𝖦𝖤, 𝖨 𝖩𝖴𝖲𝖳 𝖤𝖵𝖮𝖫𝖵𝖤",1868,660,639,3,"Georgia, USA",OLA SUNMONU (𝕄ℙℍ),sunkiemc,25904,,,False
3876,"-84.5406,33.9534",Wed Apr 08 22:05:03 +0000 2020,,,https://www.instagram.com/p/B-vGo5BBB0x/?igshid=cl9hn6kaema8,0,1248008983555657728,,,,en,"Marietta, GA",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Any body had a 3sum since we been on quarantine??? .... comment Fuck corona if u haven’t, drop a ❤️ if u have .::: SN I gotta Story 2 tell ... sadly it’s no video {I let fans only down } @ Marietta, Georgia https://t.co/qlWHRJz2Xv",https://twitter.com/iAmGBake/status/1248008983555657728,Sun Mar 22 18:44:15 +0000 2009,iAmGBake,False,"7s ★ʂɬąཞ69★ #iFollow2Fuck -- Gąཞყ ::GBąƙɛ Jơɖყ Jơɛ #RipKenQman https://t.co/IQGpe49VX8, {CEO Tơ℘ SɧɛƖʄʄ ɛŋɬ} @itzTopShelFF @TopShelFFent #TopShelFF",936,2623,848,63,"Marietta, ga  Aug - FV",GBąƙɛ Tơ℘ SɧɛƖʄʄ ɛŋɬ,iAmGBake,126206,,http://Topshelffent.com/,False
3899,"-84.2353,33.5443",Thu Apr 09 03:55:14 +0000 2020,atlrealestatequeen blessed atlrealestate clayco favor tonyaarmour atlrei forestparkga,,https://www.instagram.com/p/B-vutkLp9qa/?igshid=125gsdoru4ujn,0,1248097111138238464,,,,en,"Stockbridge, GA",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Still closing... Corona delayed but could not stop these first time home buyers!!!! So happy for them. 

#atlrealestatequeen #blessed #atlrealestate #clayco #favor #tonyaarmour #atlrei #forestparkga… https://t.co/s9tNAbxRpf",https://twitter.com/allneedsgurl/status/1248097111138238464,Thu Nov 01 00:55:03 +0000 2012,allneedsgurl,False,Help me to help you #RebelLife #RLMusicEnt #1djrugby #J4TM,80,386,587,1,"Atlanta, GA",Atl RealEstateQueen,allneedsgurl,945,,http://www.bealady.me,False
4219,"-84.2811,34.0733",Tue May 12 11:44:46 +0000 2020,,,https://www.instagram.com/p/B-KFnFQJWCe/?igshid=1jyzrpowrcwjl,2,1260174071779807232,,,,en,"Alpharetta, GA",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","TO OUR HEALTH PROFESSIONALS;

You are heroes, every one of you who are on the front lines fighting COVID-19 sacrificing your time for our families and communities so that we can stay home. Thank you for protecting… https://t.co/4XRY5w9jGy",https://twitter.com/EmpathyCleaning/status/1260174071779807232,Fri Nov 16 03:05:46 +0000 2012,EmpathyCleaning,False,"In serving others, we become blessed! All we do is to reach out and touch another human being not just with our hands, but with our hearts. Call:+1-404-957-5882",835,446,466,5,"Atlanta, Georgia, USA",Empathy Cleaning,EmpathyCleaning,139,,http://www.empathycleaning.com,False
4244,"-83.65557,32.55553",Tue May 12 13:45:08 +0000 2020,critterfixerscountryvets critterfixers veterinarian vetlife country natgeowild georgia vettech covid19 corona coronavirus love,,https://www.instagram.com/p/CAFwY-fA8TY/?igshid=1s71c9c92bzqg,3,1260204365207535616,,,,en,"Warner Robins, GA",False,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Some days are just tougher than others ! 😩

#critterfixerscountryvets #critterfixers #veterinarian #vetlife #country #natgeowild #georgia #vettech #covid19 #corona #coronavirus #love @ Critter Fixer Veterinary Hospital https://t.co/lXvfKZQINL",https://twitter.com/drhodges/status/1260204365207535616,Sun Mar 22 03:34:17 +0000 2009,drhodges,False,"Veterinary surgeon @ fast paced animal hospital,blessed to save pet lives daily!",45,802,312,6,"ÜT: 32.658947,-83.694424",vernard  l hodges,drhodges,906,,http://www.critterfixerveterinaryhospital.com,False
